ダウンロードした時刻：2023/10/20 10:42:26

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2016/11/28,3.3,0,8,1,0,1,8,,,,1,3.4,8,1,8.7,8,1,66,8,1,1013.4,8,1,1010.5,8,1,9.0,8,1,11.1,8,1,7.16,8,1,7.5,0,8,1,0,1,8,1,14.0,8,2016/11/28 13:07,8,1,9.4,8,2016/11/28 23:59,8,1,北北西,8,1,7.0,8,2016/11/28 14:38,8,北北西,8,1,1006.4,0,8,2016/11/28 03:25,0,8,1,38,8,2016/11/28 15:12,8,1,1.5,0,8,2016/11/28 01:26,0,8,1,14.4,8,2016/11/28 12:48,8,北北西,8,1,薄曇時々晴,8,1,曇,8,1
2016/11/29,5.7,0,8,1,0,1,8,,,,1,3.5,8,1,5.8,8,1,46,8,1,1023.7,8,1,1020.7,8,1,5.0,8,1,10.5,8,1,9.54,8,1,0,1,8,1,0,1,8,1,14.3,8,2016/11/29 11:51,8,1,7.5,8,2016/11/29 23:54,8,1,北北西,8,1,6.1,8,2016/11/29 12:53,8,北西,8,1,1019.5,0,8,2016/11/29 00:40,0,8,1,34,8,2016/11/29 13:55,8,1,0,1,8,2016/11/30 0:00,1,8,1,12.1,8,2016/11/29 13:59,8,西北西,8,1,晴時々曇,8,1,快晴,8,1
2016/11/30,4.9,0,8,1,0,1,8,,,,1,2.3,8,1,6.5,8,1,57,8,1,1031.1,8,1,1028.1,8,1,6.5,8,1,8.8,8,1,8.98,8,1,0.0,0,8,1,0,1,8,1,11.8,8,2016/11/30 11:45,8,1,4.8,8,2016/11/30 07:07,8,1,北北東,8,1,5.9,8,2016/11/30 00:30,8,北西,8,1,1028.2,0,8,2016/12/1 0:00,0,8,1,42,8,2016/11/30 12:13,8,1,0.0,0,8,2016/11/30 23:31,0,8,1,9.8,8,2016/11/30 00:25,8,西北西,8,1,曇一時晴,8,1,曇後雨,8,1
2016/12/1,3.1,0,8,1,0,1,8,,,,1,2.4,8,1,11.0,8,1,88,8,1,1017.9,8,1,1014.9,8,1,10.0,8,1,10.0,8,1,7.22,8,1,10.5,0,8,1,0,1,8,1,16.5,8,2016/12/1 19:04,8,1,5.9,8,2016/12/1 05:41,8,1,北北西,8,1,4.4,8,2016/12/1 00:55,8,北西,8,1,1011.9,0,8,2016/12/1 18:42,0,8,1,60,8,2016/12/1 00:34,8,1,1.5,0,8,2016/12/1 06:55,0,8,1,8.3,8,2016/12/1 18:10,8,南西,8,1,雨後曇,8,1,曇後晴,8,1
2016/12/2,8.5,0,8,1,0,1,8,,,,1,2.9,8,1,6.6,8,1,49,8,1,1020.8,8,1,1017.8,8,1,4.5,8,1,11.5,8,1,11.70,8,1,0,1,8,1,0,1,8,1,15.5,8,2016/12/2 12:20,8,1,8.7,8,2016/12/2 23:47,8,1,北西,8,1,6.5,8,2016/12/2 09:18,8,北西,8,1,1013.0,0,8,2016/12/2 00:05,0,8,1,30,8,2016/12/2 12:45,8,1,0,1,8,2016/12/3 0:00,1,8,1,11.3,8,2016/12/2 09:00,8,北西,8,1,晴後一時薄曇,8,1,晴一時薄曇,8,1
2016/12/3,6.7,0,8,1,0,1,8,,,,1,1.9,8,1,7.2,8,1,56,8,1,1025.4,8,1,1022.4,8,1,6.8,8,1,10.8,8,1,10.27,8,1,0,1,8,1,0,1,8,1,15.9,8,2016/12/3 12:42,8,1,5.7,8,2016/12/3 06:48,8,1,北西,8,1,3.6,8,2016/12/3 01:00,8,北西,8,1,1023.7,0,8,2016/12/3 00:43,0,8,1,35,8,2016/12/3 13:36,8,1,0,1,8,2016/12/4 0:00,1,8,1,6.2,8,2016/12/3 00:56,8,北西,8,1,晴後時々曇,8,1,薄曇一時晴,8,1
2016/12/4,7.2,0,8,1,0,1,8,,,,1,1.5,8,1,9.8,8,1,72,8,1,1019.6,8,1,1016.7,8,1,9.8,8,1,11.6,8,1,9.18,8,1,2.5,0,8,1,0,1,8,1,16.0,8,2016/12/4 13:37,8,1,7.3,8,2016/12/4 06:22,8,1,北北西,8,1,3.6,8,2016/12/4 21:31,8,北西,8,1,1012.5,0,8,2016/12/4 23:51,0,8,1,51,8,2016/12/4 11:51,8,1,0.5,0,8,2016/12/4 23:28,0,8,1,5.4,8,2016/12/4 04:23,8,北西,8,1,薄曇,8,1,雨時々曇,8,1
2016/12/5,7.6,0,8,1,0,1,8,,,,1,1.7,8,1,11.5,8,1,80,8,1,1011.1,8,1,1008.2,8,1,8.8,8,1,12.7,8,1,10.61,8,1,1.5,0,8,1,0,1,8,1,18.3,8,2016/12/5 13:50,8,1,8.1,8,2016/12/5 07:14,8,1,北西,8,1,3.8,8,2016/12/5 23:22,8,北西,8,1,1009.7,0,8,2016/12/6 0:00,0,8,1,48,8,2016/12/5 14:45,8,1,0.5,0,8,2016/12/5 02:05,0,8,1,6.8,8,2016/12/5 11:49,8,北西,8,1,薄曇一時晴,8,1,薄曇,8,1
2016/12/6,8.5,0,8,1,0,1,8,,,,1,4.0,8,1,7.7,8,1,59,8,1,1010.9,8,1,1008.0,8,1,2.8,8,1,10.8,8,1,11.00,8,1,0,1,8,1,0,1,8,1,17.1,8,2016/12/6 11:12,8,1,7.0,8,2016/12/6 23:10,8,1,北西,8,1,8.8,8,2016/12/6 14:02,8,北西,8,1,1006.2,0,8,2016/12/6 06:20,0,8,1,36,8,2016/12/6 15:45,8,1,0,1,8,2016/12/7 0:00,1,8,1,17.8,8,2016/12/6 14:10,8,北西,8,1,快晴,8,1,晴後曇,8,1
2016/12/7,1.5,0,8,1,0,1,8,,,,1,2.3,8,1,5.8,8,1,56,8,1,1017.5,8,1,1014.5,8,1,7.0,8,1,7.5,8,1,5.76,8,1,0,1,8,1,0,1,8,1,11.2,8,2016/12/7 12:55,8,1,4.9,8,2016/12/7 23:50,8,1,北北西,8,1,5.3,8,2016/12/7 01:24,8,北西,8,1,1014.1,0,8,2016/12/8 0:00,0,8,1,39,8,2016/12/7 13:06,8,1,0,1,8,2016/12/8 0:00,1,8,1,10.9,8,2016/12/7 01:15,8,北北西,8,1,曇時々晴,8,1,快晴,8,1
2016/12/8,8.6,0,8,1,0,1,8,,,,1,2.4,8,1,6.0,8,1,56,8,1,1016.8,8,1,1013.8,8,1,3.3,8,1,8.6,8,1,11.24,8,1,0,1,8,1,0,1,8,1,13.9,8,2016/12/8 12:27,8,1,3.0,8,2016/12/8 03:45,8,1,西北西,8,1,4.6,8,2016/12/8 19:45,8,南東,8,1,1013.5,0,8,2016/12/8 04:05,0,8,1,32,8,2016/12/8 15:08,8,1,0,1,8,2016/12/9 0:00,1,8,1,9.2,8,2016/12/8 11:12,8,北北西,8,1,晴後一時薄曇,8,1,晴時々曇,8,1
2016/12/9,8.9,0,8,1,0,1,8,,,,1,3.0,8,1,7.3,8,1,56,8,1,1010.5,8,1,1007.6,8,1,1.5,8,1,11.1,8,1,10.90,8,1,0,1,8,1,0,1,8,1,17.4,8,2016/12/9 12:16,8,1,3.8,8,2016/12/9 05:38,8,1,南南西,8,1,7.6,8,2016/12/9 13:31,8,南西,8,1,1006.0,0,8,2016/12/9 14:55,0,8,1,41,8,2016/12/9 11:49,8,1,0,1,8,2016/12/10 0:00,1,8,1,13.4,8,2016/12/9 14:29,8,南西,8,1,快晴,8,1,快晴,8,1
2016/12/10,8.7,0,8,1,0,1,8,,,,1,4.1,8,1,4.8,8,1,44,8,1,1015.0,8,1,1012.0,8,1,0.3,8,1,8.5,8,1,11.59,8,1,0,1,8,1,0,1,8,1,12.2,8,2016/12/10 12:54,8,1,5.6,8,2016/12/10 21:06,8,1,北北西,8,1,7.3,8,2016/12/10 11:47,8,北西,8,1,1009.2,0,8,2016/12/10 00:13,0,8,1,30,8,2016/12/10 15:49,8,1,0,1,8,2016/12/11 0:00,1,8,1,14.6,8,2016/12/10 11:46,8,西北西,8,1,快晴,8,1,曇時々晴,8,1
2016/12/11,8.8,0,8,1,0,1,8,,,,1,3.3,8,1,4.1,8,1,42,8,1,1020.4,8,1,1017.4,8,1,2.8,8,1,6.8,8,1,11.65,8,1,0,1,8,1,0,1,8,1,10.9,8,2016/12/11 12:41,8,1,3.5,8,2016/12/11 04:56,8,1,北北西,8,1,6.4,8,2016/12/11 15:08,8,北西,8,1,1017.9,0,8,2016/12/11 04:15,0,8,1,32,8,2016/12/11 12:46,8,1,0,1,8,2016/12/12 0:00,1,8,1,14.7,8,2016/12/11 00:17,8,北北西,8,1,快晴,8,1,快晴,8,1
2016/12/12,7.5,0,8,1,0,1,8,,,,1,2.2,8,1,4.8,8,1,47,8,1,1025.6,8,1,1022.5,8,1,5.3,8,1,7.0,8,1,10.08,8,1,0,1,8,1,0,1,8,1,10.5,8,2016/12/12 13:06,8,1,2.6,8,2016/12/12 07:17,8,1,北北西,8,1,5.0,8,2016/12/12 02:22,8,西北西,8,1,1023.1,0,8,2016/12/12 00:02,0,8,1,34,8,2016/12/12 13:08,8,1,0,1,8,2016/12/13 0:00,1,8,1,9.1,8,2016/12/12 00:36,8,西北西,8,1,薄曇時々晴,8,1,曇時々晴,8,1
2016/12/13,2.5,0,8,1,0,1,8,,,,1,1.9,8,1,7.8,8,1,64,8,1,1016.5,8,1,1013.6,8,1,8.8,8,1,9.4,8,1,5.57,8,1,3.0,0,8,1,0,1,8,1,15.3,8,2016/12/13 13:57,8,1,3.4,8,2016/12/13 06:52,8,1,北西,8,1,3.8,8,2016/12/13 12:51,8,南,8,1,1005.7,0,8,2016/12/14 0:00,0,8,1,45,8,2016/12/13 08:58,8,1,1.0,0,8,2016/12/13 23:27,0,8,1,7.0,8,2016/12/13 12:49,8,南,8,1,曇一時晴,8,1,大雨,8,1
2016/12/14,0.3,0,8,1,0,1,8,,,,1,3.2,8,1,8.1,8,1,75,8,1,1003.3,8,1,1000.4,8,1,7.5,8,1,8.1,8,1,3.11,8,1,37.0,0,8,1,0,1,8,1,11.3,8,2016/12/14 15:42,8,1,5.3,8,2016/12/14 23:59,8,1,北北西,8,1,6.4,8,2016/12/14 04:55,8,北北西,8,1,999.4,0,8,2016/12/14 04:26,0,8,1,43,8,2016/12/14 23:54,8,1,2.5,0,8,2016/12/14 02:42,0,8,1,12.3,8,2016/12/14 04:46,8,西北西,8,1,雨後曇時々晴,8,1,晴,8,1
2016/12/15,6.9,0,8,1,0,1,8,,,,1,3.1,8,1,3.8,8,1,41,8,1,1012.5,8,1,1009.5,8,1,2.8,8,1,6.2,8,1,10.78,8,1,0,1,8,1,0,1,8,1,10.1,8,2016/12/15 13:54,8,1,3.1,8,2016/12/15 22:32,8,1,北北西,8,1,6.1,8,2016/12/15 13:07,8,北西,8,1,1008.6,0,8,2016/12/15 00:04,0,8,1,29,8,2016/12/15 15:42,8,1,0,1,8,2016/12/16 0:00,1,8,1,12.4,8,2016/12/15 10:54,8,北西,8,1,晴後時々曇,8,1,晴後一時曇,8,1
2016/12/16,8.6,0,8,1,0,1,8,,,,1,3.5,8,1,3.9,8,1,46,8,1,1012.9,8,1,1009.9,8,1,1.5,8,1,4.8,8,1,11.44,8,1,0,1,8,1,0,1,8,1,9.8,8,2016/12/16 13:23,8,1,1.5,8,2016/12/16 02:30,8,1,北北西,8,1,7.4,8,2016/12/16 11:52,8,北西,8,1,1009.9,0,8,2016/12/16 12:55,0,8,1,31,8,2016/12/16 17:48,8,1,0,1,8,2016/12/17 0:00,1,8,1,14.4,8,2016/12/16 15:46,8,北北西,8,1,快晴,8,1,快晴,8,1
2016/12/17,9.0,0,8,1,0,1,8,,,,1,2.1,8,1,4.8,8,1,49,8,1,1020.9,8,1,1017.9,8,1,0.0,8,1,6.7,8,1,11.22,8,1,0,1,8,1,0,1,8,1,13.1,8,2016/12/17 13:12,8,1,0.0,8,2016/12/17 06:31,8,1,南南西,8,1,3.8,8,2016/12/17 19:23,8,北西,8,1,1017.8,0,8,2016/12/17 00:27,0,8,1,30,8,2016/12/17 13:08,8,1,0,1,8,2016/12/18 0:00,1,8,1,7.7,8,2016/12/17 19:16,8,北西,8,1,快晴,8,1,快晴,8,1
2016/12/18,7.6,0,8,1,0,1,8,,,,1,1.6,8,1,6.4,8,1,60,8,1,1026.6,8,1,1023.6,8,1,3.0,8,1,8.2,8,1,10.04,8,1,0,1,8,1,0,1,8,1,14.9,8,2016/12/18 12:44,8,1,3.2,8,2016/12/18 06:47,8,1,西北西,8,1,3.8,8,2016/12/18 04:47,8,西北西,8,1,1024.8,0,8,2016/12/18 14:23,0,8,1,36,8,2016/12/18 12:00,8,1,0,1,8,2016/12/19 0:00,1,8,1,5.3,8,2016/12/18 14:33,8,北,8,1,晴,8,1,薄曇時々晴,8,1
2016/12/19,8.3,0,8,1,0,1,8,,,,1,1.5,8,1,7.0,8,1,59,8,1,1025.0,8,1,1022.0,8,1,7.8,8,1,10.0,8,1,9.76,8,1,0,1,8,1,0,1,8,1,15.7,8,2016/12/19 13:22,8,1,4.7,8,2016/12/19 06:31,8,1,北西,8,1,3.1,8,2016/12/19 14:51,8,南南東,8,1,1023.5,0,8,2016/12/19 14:46,0,8,1,34,8,2016/12/19 14:15,8,1,0,1,8,2016/12/20 0:00,1,8,1,6.3,8,2016/12/19 23:44,8,北北西,8,1,薄曇後晴,8,1,薄曇時々晴,8,1
2016/12/20,3.5,0,8,1,0,1,8,,,,1,1.6,8,1,7.9,8,1,66,8,1,1025.1,8,1,1022.2,8,1,5.0,8,1,9.6,8,1,6.21,8,1,0,1,8,1,0,1,8,1,14.5,8,2016/12/20 13:55,8,1,5.9,8,2016/12/20 07:28,8,1,北北西,8,1,3.3,8,2016/12/20 15:15,8,南南東,8,1,1022.9,0,8,2016/12/20 13:49,0,8,1,50,8,2016/12/20 13:35,8,1,0,1,8,2016/12/21 0:00,1,8,1,5.0,8,2016/12/20 01:43,8,北西,8,1,曇後晴,8,1,快晴,8,1
2016/12/21,7.8,0,8,1,0,1,8,,,,1,1.7,8,1,9.1,8,1,74,8,1,1029.6,8,1,1026.6,8,1,2.8,8,1,10.5,8,1,10.41,8,1,0,1,8,1,0,1,8,1,17.0,8,2016/12/21 13:28,8,1,5.2,8,2016/12/21 06:14,8,1,北西,8,1,4.0,8,2016/12/21 14:16,8,南,8,1,1027.2,0,8,2016/12/21 00:05,0,8,1,41,8,2016/12/21 14:01,8,1,0,1,8,2016/12/22 0:00,1,8,1,5.3,8,2016/12/21 14:13,8,南,8,1,晴時々薄曇,8,1,晴後時々曇,8,1
2016/12/22,2.5,0,8,1,0,1,8,,,,1,3.9,8,1,13.8,8,1,80,8,1,1015.9,8,1,1013.0,8,1,9.5,8,1,14.6,8,1,4.53,8,1,10.5,0,8,1,0,1,8,1,20.2,8,2016/12/22 21:07,8,1,6.6,8,2016/12/22 06:50,8,1,南,8,1,10.1,8,2016/12/22 23:01,8,南,8,1,999.2,0,8,2016/12/23 0:00,0,8,1,62,8,2016/12/22 09:22,8,1,2.0,0,8,2016/12/22 23:53,0,8,1,23.0,8,2016/12/22 21:44,8,南南西,8,1,曇時々雨,8,1,曇時々雨,8,1
2016/12/23,4.3,0,8,1,0,1,8,,,,1,3.5,8,1,10.9,8,1,66,8,1,1000.8,8,1,997.9,8,1,5.8,8,1,14.0,8,1,7.72,8,1,7.5,0,8,1,0,1,8,1,19.6,8,2016/12/23 01:45,8,1,8.5,8,2016/12/23 23:15,8,1,北西,8,1,9.8,8,2016/12/23 01:10,8,南,8,1,995.9,0,8,2016/12/23 00:58,0,8,1,37,8,2016/12/23 16:04,8,1,2.0,0,8,2016/12/23 00:41,0,8,1,18.9,8,2016/12/23 00:45,8,南南西,8,1,晴後一時曇,8,1,快晴,8,1
2016/12/24,8.5,0,8,1,0,1,8,,,,1,3.7,8,1,5.1,8,1,46,8,1,1019.9,8,1,1016.9,8,1,1.3,8,1,8.6,8,1,11.06,8,1,0,1,8,1,0,1,8,1,11.9,8,2016/12/24 11:36,8,1,5.4,8,2016/12/24 23:35,8,1,北西,8,1,6.5,8,2016/12/24 10:09,8,北西,8,1,1009.0,0,8,2016/12/24 00:10,0,8,1,35,8,2016/12/24 17:28,8,1,0,1,8,2016/12/25 0:00,1,8,1,12.3,8,2016/12/24 11:41,8,西北西,8,1,快晴,8,1,曇時々晴,8,1
2016/12/25,4.7,0,8,1,0,1,8,,,,1,1.5,8,1,5.5,8,1,57,8,1,1029.8,8,1,1026.8,8,1,5.0,8,1,6.6,8,1,8.04,8,1,0,1,8,1,0,1,8,1,10.5,8,2016/12/25 13:59,8,1,4.5,8,2016/12/25 23:37,8,1,北西,8,1,2.8,8,2016/12/25 00:34,8,北北東,8,1,1027.7,0,8,2016/12/25 00:22,0,8,1,39,8,2016/12/25 14:36,8,1,0,1,8,2016/12/26 0:00,1,8,1,4.7,8,2016/12/25 09:52,8,北西,8,1,曇後晴,8,1,晴後時々曇,8,1
2016/12/26,1.3,0,8,1,0,1,8,,,,1,1.8,8,1,6.2,8,1,62,8,1,1023.7,8,1,1020.7,8,1,9.0,8,1,6.9,8,1,5.73,8,1,0.0,0,8,1,0,1,8,1,11.0,8,2016/12/26 12:23,8,1,3.8,8,2016/12/26 03:36,8,1,北北西,8,1,4.1,8,2016/12/26 07:16,8,北北西,8,1,1013.4,0,8,2016/12/26 23:58,0,8,1,44,8,2016/12/26 12:33,8,1,0.0,0,8,2016/12/26 06:59,0,8,1,6.7,8,2016/12/26 07:07,8,北西,8,1,曇,8,1,曇時々晴,8,1
2016/12/27,0.2,0,8,1,0,1,8,,,,1,3.4,8,1,11.0,8,1,83,8,1,1002.9,8,1,1000.0,8,1,9.3,8,1,11.1,8,1,1.92,8,1,11.5,0,8,1,0,1,8,1,18.8,8,2016/12/27 09:40,8,1,5.5,8,2016/12/27 23:54,8,1,南南西,8,1,8.8,8,2016/12/27 04:42,8,南南西,8,1,996.9,0,8,2016/12/27 13:57,0,8,1,62,8,2016/12/27 01:07,8,1,3.0,0,8,2016/12/27 11:04,0,8,1,17.4,8,2016/12/27 08:43,8,西南西,8,1,曇時々雨,8,1,曇時々雨一時晴,8,1
2016/12/28,9.0,0,8,1,0,1,8,,,,1,4.4,8,1,4.1,8,1,44,8,1,1019.3,8,1,1016.3,8,1,2.3,8,1,6.0,8,1,11.89,8,1,0,1,8,1,0,1,8,1,9.4,8,2016/12/28 12:30,8,1,2.0,8,2016/12/29 0:00,8,1,北北西,8,1,9.0,8,2016/12/28 11:49,8,北西,8,1,1008.0,0,8,2016/12/28 00:12,0,8,1,30,8,2016/12/28 13:09,8,1,0,1,8,2016/12/29 0:00,1,8,1,16.3,8,2016/12/28 13:25,8,北西,8,1,快晴,8,1,晴後曇,8,1
2016/12/29,5.2,0,8,1,0,1,8,,,,1,2.2,8,1,4.8,8,1,57,8,1,1018.0,8,1,1015.0,8,1,5.0,8,1,4.3,8,1,8.42,8,1,0,1,8,1,0,1,8,1,8.0,8,2016/12/29 13:19,8,1,0.7,8,2016/12/29 06:09,8,1,北北西,8,1,5.4,8,2016/12/29 22:26,8,北西,8,1,1012.3,0,8,2016/12/29 16:40,0,8,1,45,8,2016/12/29 13:21,8,1,0,1,8,2016/12/30 0:00,1,8,1,10.4,8,2016/12/29 21:50,8,北,8,1,曇後晴,8,1,快晴,8,1
2016/12/30,9.0,0,8,1,0,1,8,,,,1,3.8,8,1,3.9,8,1,43,8,1,1022.8,8,1,1019.8,8,1,0.0,8,1,6.0,8,1,11.92,8,1,0,1,8,1,0,1,8,1,10.2,8,2016/12/30 13:30,8,1,2.6,8,2016/12/30 23:13,8,1,北北西,8,1,7.4,8,2016/12/30 11:20,8,北西,8,1,1016.7,0,8,2016/12/30 00:14,0,8,1,25,8,2016/12/30 12:19,8,1,0,1,8,2016/12/31 0:00,1,8,1,14.4,8,2016/12/30 11:23,8,西北西,8,1,快晴,8,1,晴後時々曇,8,1
2016/12/31,8.9,0,8,1,0,1,8,,,,1,1.8,8,1,5.0,8,1,53,8,1,1023.8,8,1,1020.7,8,1,2.3,8,1,6.3,8,1,11.52,8,1,0,1,8,1,0,1,8,1,11.8,8,2016/12/31 13:20,8,1,1.5,8,2016/12/31 06:46,8,1,北北西,8,1,3.4,8,2016/12/31 17:39,8,南南西,8,1,1021.7,0,8,2016/12/31 14:29,0,8,1,29,8,2016/12/31 13:16,8,1,0,1,8,2017/1/1 0:00,1,8,1,5.6,8,2016/12/31 16:51,8,南南西,8,1,快晴,8,1,晴,8,1
2017/1/1,8.9,0,8,1,0,1,8,,,,1,2.0,8,1,5.9,8,1,59,8,1,1023.0,8,1,1020.0,8,1,2.8,8,1,7.4,8,1,11.47,8,1,0,1,8,1,0,1,8,1,13.8,8,2017/1/1 13:22,8,1,2.0,8,2017/1/1 06:26,8,1,北北西,8,1,4.0,8,2017/1/1 01:17,8,北西,8,1,1021.0,0,8,2017/1/1 13:57,0,8,1,32,8,2017/1/1 14:18,8,1,0,1,8,2017/1/2 0:00,1,8,1,5.6,8,2017/1/1 11:03,8,北西,8,1,快晴,8,1,晴時々曇,8,1
2017/1/2,6.5,0,8,1,0,1,8,,,,1,1.4,8,1,6.5,8,1,65,8,1,1017.2,8,1,1014.3,8,1,2.5,8,1,7.2,8,1,9.49,8,1,0,1,8,1,0,1,8,1,13.3,8,2017/1/2 13:15,8,1,3.8,8,2017/1/2 03:07,8,1,北西,8,1,3.4,8,2017/1/2 22:37,8,北西,8,1,1012.6,0,8,2017/1/3 0:00,0,8,1,42,8,2017/1/2 13:05,8,1,0,1,8,2017/1/3 0:00,1,8,1,5.2,8,2017/1/2 22:33,8,北西,8,1,晴一時曇,8,1,快晴,8,1
2017/1/3,8.2,0,8,1,0,1,8,,,,1,2.2,8,1,5.6,8,1,54,8,1,1014.6,8,1,1011.6,8,1,0.5,8,1,8.0,8,1,10.79,8,1,0,1,8,1,0,1,8,1,13.7,8,2017/1/3 13:53,8,1,3.5,8,2017/1/3 05:00,8,1,北北西,8,1,5.4,8,2017/1/3 12:10,8,北北西,8,1,1011.7,0,8,2017/1/3 04:44,0,8,1,35,8,2017/1/3 15:58,8,1,0,1,8,2017/1/4 0:00,1,8,1,10.7,8,2017/1/3 11:53,8,北北西,8,1,快晴,8,1,晴時々曇,8,1
2017/1/4,8.7,0,8,1,0,1,8,,,,1,2.6,8,1,5.3,8,1,48,8,1,1014.1,8,1,1011.2,8,1,2.5,8,1,8.5,8,1,10.98,8,1,0,1,8,1,0,1,8,1,14.0,8,2017/1/4 13:38,8,1,3.6,8,2017/1/4 07:02,8,1,北北西,8,1,5.9,8,2017/1/4 22:06,8,北北西,8,1,1010.2,0,8,2017/1/4 14:22,0,8,1,38,8,2017/1/4 21:47,8,1,0,1,8,2017/1/5 0:00,1,8,1,12.3,8,2017/1/4 22:15,8,北北西,8,1,快晴,8,1,快晴,8,1
2017/1/5,9.0,0,8,1,0,1,8,,,,1,4.9,8,1,3.8,8,1,39,8,1,1018.5,8,1,1015.5,8,1,0.0,8,1,6.7,8,1,11.87,8,1,0,1,8,1,0,1,8,1,10.4,8,2017/1/5 13:19,8,1,3.7,8,2017/1/5 23:57,8,1,北西,8,1,9.0,8,2017/1/5 13:08,8,北西,8,1,1015.0,0,8,2017/1/5 00:38,0,8,1,30,8,2017/1/5 13:59,8,1,0,1,8,2017/1/6 0:00,1,8,1,16.3,8,2017/1/5 13:01,8,北西,8,1,快晴,8,1,晴,8,1
2017/1/6,8.8,0,8,1,0,1,8,,,,1,2.3,8,1,3.9,8,1,48,8,1,1024.3,8,1,1021.2,8,1,4.0,8,1,4.5,8,1,12.09,8,1,0,1,8,1,0,1,8,1,8.8,8,2017/1/6 12:56,8,1,1.5,8,2017/1/6 06:58,8,1,北北西,8,1,4.6,8,2017/1/6 11:21,8,北北西,8,1,1022.3,0,8,2017/1/6 01:22,0,8,1,32,8,2017/1/6 14:31,8,1,0,1,8,2017/1/7 0:00,1,8,1,10.6,8,2017/1/6 11:12,8,北西,8,1,晴一時薄曇,8,1,快晴,8,1
2017/1/7,8.7,0,8,1,0,1,8,,,,1,1.7,8,1,4.5,8,1,55,8,1,1021.9,8,1,1018.9,8,1,2.3,8,1,4.1,8,1,11.25,8,1,0,1,8,1,0,1,8,1,8.7,8,2017/1/7 13:35,8,1,0.1,8,2017/1/7 06:32,8,1,北西,8,1,3.4,8,2017/1/7 05:28,8,北西,8,1,1019.4,0,8,2017/1/8 0:00,0,8,1,41,8,2017/1/7 14:01,8,1,0,1,8,2017/1/8 0:00,1,8,1,5.5,8,2017/1/7 05:18,8,北西,8,1,晴,8,1,薄曇一時晴,8,1
2017/1/8,0.0,0,8,1,0,1,8,,,,1,2.9,8,1,6.2,8,1,76,8,1,1013.8,8,1,1010.8,8,1,9.8,8,1,3.9,8,1,2.65,8,1,20.5,0,8,1,0,1,8,1,6.0,8,2017/1/8 14:16,8,1,1.6,8,2017/1/8 06:31,8,1,北北西,8,1,7.0,8,2017/1/9 0:00,8,北北西,8,1,1001.0,0,8,2017/1/9 0:00,0,8,1,55,8,2017/1/8 12:38,8,1,1.0,0,8,2017/1/8 20:59,0,8,1,16.1,8,2017/1/8 23:51,8,北西,8,1,曇時々雨,8,1,雨,8,1
2017/1/9,2.2,0,8,1,0,1,8,,,,1,3.3,8,1,8.6,8,1,85,8,1,1002.1,8,1,999.2,8,1,7.0,8,1,7.2,8,1,6.35,8,1,5.5,0,8,1,0,1,8,1,11.1,8,2017/1/9 14:21,8,1,3.8,8,2017/1/9 23:57,8,1,北北西,8,1,7.6,8,2017/1/9 00:23,8,北北西,8,1,998.7,0,8,2017/1/9 03:56,0,8,1,60,8,2017/1/9 20:27,8,1,0.5,0,8,2017/1/9 11:26,0,8,1,15.7,8,2017/1/9 01:44,8,北西,8,1,雨後晴,8,1,快晴,8,1
2017/1/10,8.9,0,8,1,0,1,8,,,,1,2.4,8,1,6.4,8,1,61,8,1,1009.2,8,1,1006.2,8,1,0.3,8,1,8.1,8,1,11.95,8,1,0,1,8,1,0,1,8,1,12.7,8,2017/1/10 13:03,8,1,3.5,8,2017/1/10 00:59,8,1,北北西,8,1,5.2,8,2017/1/10 02:46,8,北西,8,1,1007.0,0,8,2017/1/10 18:58,0,8,1,37,8,2017/1/10 12:56,8,1,0,1,8,2017/1/11 0:00,1,8,1,10.3,8,2017/1/10 02:50,8,北西,8,1,快晴,8,1,快晴,8,1
2017/1/11,9.0,0,8,1,0,1,8,,,,1,2.4,8,1,4.5,8,1,46,8,1,1010.2,8,1,1007.2,8,1,0.3,8,1,6.9,8,1,12.05,8,1,0,1,8,1,0,1,8,1,11.0,8,2017/1/11 12:50,8,1,3.9,8,2017/1/11 23:54,8,1,北北西,8,1,4.5,8,2017/1/11 06:58,8,北北西,8,1,1008.3,0,8,2017/1/11 16:22,0,8,1,30,8,2017/1/11 13:35,8,1,0,1,8,2017/1/12 0:00,1,8,1,8.5,8,2017/1/11 06:54,8,北北西,8,1,快晴,8,1,快晴,8,1
